date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:55:56	8390/8390	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:55:54%20GMT	http://tse4.mm.bing.net/th?id=OIP.li6z9gSavVJetmETVN3bMQEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th9c43.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:06	63589/63589	---M--	200	added ('OK')	image/jpeg	etag:%221202916-f865-533a2263ccdfc%22	http://images.fashiontimes.com/data/images/full/89227/nails.jpg	/Users/vikranth/Documents/healthy_nails_news/images.fashiontimes.com/data/images/full/89227/nails.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:08	7143/7143	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:56:06%20GMT	http://tse1.mm.bing.net/th?id=OIP.xX0KrEZwanNYbCfRXoZQSwEsDL&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th5cf0.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:08	104064/104064	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:08%20GMT	http://www.bing.com/images/search?q=Unhealthy+Nails&first=1&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search546f.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:10	104725/104725	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:08%20GMT	http://www.bing.com/images/search?q=Unhealthy+Nails&first=29&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search92c7.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:10	105154/105154	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:09%20GMT	http://www.bing.com/images/search?q=Unhealthy+Nails&first=57&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search0fc3.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:11	105197/105197	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:10%20GMT	http://www.bing.com/images/search?q=Unhealthy+Nails&first=85&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchf972.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:12	105515/105515	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:12%20GMT	http://www.bing.com/images/search?q=Unhealthy+Nails&first=113&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search93c9.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:13	104899/104899	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:12%20GMT	http://www.bing.com/images/search?q=Very+Short+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchf0b3.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:14	103995/103995	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:14%20GMT	http://www.bing.com/images/search?q=Short+Almond+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchb72d.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:15	104187/104187	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:14%20GMT	http://www.bing.com/images/search?q=Healthy+Fingernails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchdcf1.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:16	104742/104742	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:15%20GMT	http://www.bing.com/images/search?q=Red+Nail+Designs+for+Short+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchc12d.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:17	105813/105813	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:16%20GMT	http://www.bing.com/images/search?q=Manicures+for+Short+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search1af0.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:18	104116/104116	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:17%20GMT	http://www.bing.com/images/search?q=Short+Round+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search1525.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:19	104959/104959	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:19%20GMT	http://www.bing.com/images/search?q=Short+Square+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search3767.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:20	104695/104695	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:19%20GMT	http://www.bing.com/images/search?q=Short+Nail+Beds&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchf093.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:21	105268/105268	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:21%20GMT	http://www.bing.com/images/search?q=Short+Nail+Art&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searche7bd.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:22	104451/104451	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:21%20GMT	http://www.bing.com/images/search?q=Cute+Almond+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search6023.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:23	105048/105048	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:22%20GMT	http://www.bing.com/images/search?q=Long+Healthy+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchd81e.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:24	104180/104180	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:23%20GMT	http://www.bing.com/images/search?q=Almond+Nail+Designs&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search6dd6.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:25	104697/104697	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:24%20GMT	http://www.bing.com/images/search?q=Clean+Short+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search7552.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:26	104848/104848	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:26%20GMT	http://www.bing.com/images/search?q=Short+Blue+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search8f72.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:27	104653/104653	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:27%20GMT	http://www.bing.com/images/search?q=Healthy+Real+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchedc6.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:28	104991/104991	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:27%20GMT	http://www.bing.com/images/search?q=Cute+Red+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search9b8a.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:30	104565/104565	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:56:29%20GMT	http://www.bing.com/images/search?q=Owl+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search1948.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:30	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Mar%202017%2023:56:30%20GMT	http://thebeautybean.com/site/wp-content/uploads2/2011/12/healthy-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/thebeautybean.com/site/wp-content/uploads2/2011/12/healthy-nails.16c.delayed	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:37	255469/255469	---M--	200	added ('OK')	image/jpeg	etag:%22vda%22	http://1.bp.blogspot.com/-GGYJHdXKj-4/TftafuHBP-I/AAAAAAAAANo/D4rgobd5Eq0/s1600/DSC0000158.jpg	/Users/vikranth/Documents/healthy_nails_news/1.bp.blogspot.com/-GGYJHdXKj-4/TftafuHBP-I/AAAAAAAAANo/D4rgobd5Eq0/s1600/DSC0000158.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:38	6290/6290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:56:36%20GMT	http://tse3.mm.bing.net/th?id=OIP.iTFBTgQN-sQhYZbeRdAMpwEsDY&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th5dad.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:53	375520/375520	---M--	200	added ('OK')	image/jpeg	etag:%22v1e9b%22	http://4.bp.blogspot.com/-gKZo1zG7OO8/UzgwR4f0aFI/AAAAAAAAHpo/ojo6Cs2P-x0/s1600/Healthy+Nails.jpg	/Users/vikranth/Documents/healthy_nails_news/4.bp.blogspot.com/-gKZo1zG7OO8/UzgwR4f0aFI/AAAAAAAAHpo/ojo6Cs2P-x0/s1600/Healthy%20Nails.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:56:53	91296/91296	---M--	200	added ('OK')	image/jpeg	etag:%22v394%22	http://3.bp.blogspot.com/_9PfsjVZFpyE/THaYuXkl2kI/AAAAAAAAA5Q/YxF9XD41jsc/s1600/P8260147.JPG	/Users/vikranth/Documents/healthy_nails_news/3.bp.blogspot.com/_9PfsjVZFpyE/THaYuXkl2kI/AAAAAAAAA5Q/YxF9XD41jsc/s1600/P8260147.JPG	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:54	5152/5152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:56:52%20GMT	http://tse2.mm.bing.net/th?id=OIP.MOdRX2mr5np1amGpkdjctAEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/thde7a.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:56:55	5756/5756	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:56:54%20GMT	http://tse4.mm.bing.net/th?id=OIP.mL4izSlU26BEJKDXNygqBgEsCv&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th2bde.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:00	184261/184261	---M--	200	added ('OK')	image/jpeg	etag:%2254650a8c-2cfc5%22	http://thebeautybean.com/wp-content/uploads2/2011/12/healthy-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/thebeautybean.com/wp-content/uploads2/2011/12/healthy-nails.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:01	5381/5381	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:00%20GMT	http://tse2.mm.bing.net/th?id=OIP.u9ee11xDmDKhU0eFiC2u7AEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th8c0e.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:01	34146/34146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Oct%202013%2016:42:24%20GMT	http://bbeautiful4u.co.uk/wp-content/uploads/2013/10/Healthy-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/bbeautiful4u.co.uk/wp-content/uploads/2013/10/Healthy-nails.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:02	6390/6390	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:00%20GMT	http://tse4.mm.bing.net/th?id=OIP.53RIdDopEbtHJBAulrefvQEsDJ&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th2846.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:07	44856/44856	---M--	200	added ('OK')	image/jpeg	etag:%22e77448743a2911bb4724102e96b79fbd%22	http://res.cloudinary.com/naildesigns/image/upload/v1456477728/nail_tips_hyma0i.jpg	/Users/vikranth/Documents/healthy_nails_news/res.cloudinary.com/naildesigns/image/upload/v1456477728/nail_tips_hyma0i.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:08	5332/5332	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:06%20GMT	http://tse1.mm.bing.net/th?id=OIP.yFXul1yJmsFcEIGlfenMMQEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thd4ed.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:10	11359/11359	---M--	200	added ('OK')	image/jpeg	etag:%222c5f-548f8aa67ebdd%22	http://www.womentribe.com/wp-content/uploads/2011/10/10-Tips-for-Healthy-Beautiful-Nails1.jpg	/Users/vikranth/Documents/healthy_nails_news/www.womentribe.com/wp-content/uploads/2011/10/10-Tips-for-Healthy-Beautiful-Nails1.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:11	4882/4882	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:09%20GMT	http://tse4.mm.bing.net/th?id=OIP.DzUue-9BGkYOYV-0eQCR6QEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th2a9b.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:14	541093/541093	---M--	200	added ('OK')	image/png	etag:%22ve2%22	http://1.bp.blogspot.com/-Mmu95Sz8TD8/UOP0kD8JJ3I/AAAAAAAAAOI/T3WFtVZSces/s1600/Screen+Shot+2013-01-02+at+12.35.37+AM.png	/Users/vikranth/Documents/healthy_nails_news/1.bp.blogspot.com/-Mmu95Sz8TD8/UOP0kD8JJ3I/AAAAAAAAAOI/T3WFtVZSces/s1600/Screen%20Shot%202013-01-02%20at%2012.35.37%20AM.png	(from http://www.bing.com/images/search?q=Unhealthy+Nails&FORM=RESTAB)
15:57:15	7422/7422	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:14%20GMT	http://tse3.mm.bing.net/th?id=OIP.BeomKIOljdca8L7V9yZG0AEsDG&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th2799.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:36	247747/247747	---M--	200	added ('OK')	image/jpeg	etag:%221440299242%22	https://i.ytimg.com/vi/2y9L12Dkvvk/maxresdefault.jpg	/Users/vikranth/Documents/healthy_nails_news/i.ytimg.com/vi/2y9L12Dkvvk/maxresdefault.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:37	164131/164131	---M--	200	added ('OK')	image/jpeg	etag:%2228123-4ec43f65b86c0%22	http://new-beautyblog.com/wp-content/uploads/2013/11/manicure-on-short-nails-can-be-stylish3.jpg	/Users/vikranth/Documents/healthy_nails_news/new-beautyblog.com/wp-content/uploads/2013/11/manicure-on-short-nails-can-be-stylish3.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:37	6345/6345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:36%20GMT	http://tse2.mm.bing.net/th?id=OIP.lDKRgfgjfYdEr7KEmC63hQEsCd&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th6d92.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:39	5378/5378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:37%20GMT	http://tse2.mm.bing.net/th?id=OIP.TzwI5zWkPSGuLKpQ20HargEsC4&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th3a54.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:41	165115/165115	---M--	200	added ('OK')	image/jpeg	etag:%22284fb-52ab56f6a1a3f%22	http://supertastyrecipes.com/wp-content/uploads/2016/02/Struggle-With-Short-Nails-These-6-Tips-Will-Help-You-Grow-Them-Long-And-Strong.-FAST.jpg	/Users/vikranth/Documents/healthy_nails_news/supertastyrecipes.com/wp-content/uploads/2016/02/Struggle-With-Short-Nails-These-6-Tips-Will-Help-You-Grow-Them-Long-And-Strong.-FAST.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:42	4094/4094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:41%20GMT	http://tse2.mm.bing.net/th?id=OIP.7bArtEdWvTcbrJ5lQJfJIwC-Es&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th729a.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:46	59116/59116	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jan%202016%2022:40:42%20GMT	http://alittleblogtoldme.com/wp-content/uploads/Healthy_Nails_How_to.jpg	/Users/vikranth/Documents/healthy_nails_news/alittleblogtoldme.com/wp-content/uploads/Healthy_Nails_How_to.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:50	103376/103376	---M--	200	added ('OK')	image/png	etag:%2256056b7c-193d0%22	http://www.wellbuzz.com/wp-content/uploads/2014/11/short-nails.png	/Users/vikranth/Documents/healthy_nails_news/www.wellbuzz.com/wp-content/uploads/2014/11/short-nails.png	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:52	6110/6110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:50%20GMT	http://tse3.mm.bing.net/th?id=OIP.ykX315AUu57JGSHDjCjHAgEsC4&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th22b4.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:53	5727/5727	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:52%20GMT	http://tse4.mm.bing.net/th?id=OIP.-8dLS2VjDMdXxyEZuFj4cAEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th73a7.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:56	16595/16595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Feb%202011%2018:55:14%20GMT	http://images.agoramedia.com/everydayhealth/gcms/pg-surprising-things-that-make-you-sick-10-full.jpg	/Users/vikranth/Documents/healthy_nails_news/images.agoramedia.com/everydayhealth/gcms/pg-surprising-things-that-make-you-sick-10-full.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:57:57	4738/4738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:57:56%20GMT	http://tse3.mm.bing.net/th?id=OIP.YTFHfPR0XKeNurZXJpXxYgDhEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th43c2.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:02	74391/74391	---M--	200	added ('OK')	image/jpeg	etag:%2212297-53413fdc0438f%22	http://mantello.co.uk/wp-content/uploads/2016/02/healthy-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/mantello.co.uk/wp-content/uploads/2016/02/healthy-nails.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:04	9235/9235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:02%20GMT	http://tse1.mm.bing.net/th?id=OIP.hhg0k-19D4YsBg61zXjrYwEsDg&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th4430.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:13	43902/43902	---M--	200	added ('OK')	image/jpeg	etag:%2268545aaf15acc1:0%22	http://www.awakeningskincare.com/v/vspfiles/assets/images/web%20drynailremedies.jpg	/Users/vikranth/Documents/healthy_nails_news/www.awakeningskincare.com/v/vspfiles/assets/images/web%20drynailremedies.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:13	4025/4025	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:12%20GMT	http://tse2.mm.bing.net/th?id=OIP.Mecd90c969182e00d3e7ab2338fb61313H0&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/tha5fe.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:21	152191/152191	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20May%202013%2006:46:19%20GMT	http://media-cache-ec0.pinimg.com/736x/82/90/b4/8290b41daa24651abf7e5286a21b67a4.jpg	/Users/vikranth/Documents/healthy_nails_news/media-cache-ec0.pinimg.com/736x/82/90/b4/8290b41daa24651abf7e5286a21b67a4.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:22	5540/5540	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:21%20GMT	http://tse2.mm.bing.net/th?id=OIP.ZOBEx7Najjqqm8Qqv2FqyAEsEB&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th732e.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:27	23527/23527	---M--	200	added ('OK')	image/jpeg	etag:%2257738299-5be7%22	http://newstodaypk.com/wp-content/uploads/2016/06/NAILS.jpg	/Users/vikranth/Documents/healthy_nails_news/newstodaypk.com/wp-content/uploads/2016/06/NAILS.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:28	5020/5020	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:26%20GMT	http://tse1.mm.bing.net/th?id=OIP.ROywIVgK1Bcl0PI7TO720QEsCr&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th441c.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:30	246656/246656	---M--	200	added ('OK')	image/jpeg	etag:%226900fde-3c380-51251ab5b5065%22	http://www.makeupandbeauty.in/wp-content/uploads/2015/03/Nail-Care-Tips-For-Healthy-Nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.makeupandbeauty.in/wp-content/uploads/2015/03/Nail-Care-Tips-For-Healthy-Nails.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:31	6447/6447	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:30%20GMT	http://tse3.mm.bing.net/th?id=OIP.4Lxh5oVT5x7nCBE_g2eR2QEsDf&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th39f9.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:38	36703/36703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Oct%202012%2007:59:46%20GMT	http://www.ayeshablog.com/wp-content/uploads/2012/10/beautiful-short-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.ayeshablog.com/wp-content/uploads/2012/10/beautiful-short-nails.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:39	3429/3429	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:38%20GMT	http://tse4.mm.bing.net/th?id=OIP.xv8EMn06gLNJxe7Lrv4DxQEsEd&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th0b62.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:41	9864/9864	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jan%202014%2003:27:48%20GMT	https://s-media-cache-ak0.pinimg.com/236x/7d/14/7e/7d147ec16c054ca8ccb9c97d63b07d72.jpg	/Users/vikranth/Documents/healthy_nails_news/s-media-cache-ak0.pinimg.com/236x/7d/14/7e/7d147ec16c054ca8ccb9c97d63b07d72.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
